"grdc_no","KGE","KGE_corrected","KGE_r","KGE_r_corrected","KGE_alpha","KGE_alpha_corrected","KGE_beta","KGE_beta_corrected","NSE","NSE_corrected","RMSE","RMSE_corrected","MAE","MAE_corrected","nRMSE","nRMSE_corrected","nMAE","nMAE_corrected"
1112110,-168.124881827023,-42.3212791674022,0.633874625350946,0.516415100902703,95.2293753827848,18.495143103338,167.562666720047,47.113343965128,-10677.9164986294,-536.995660068774,0.00434857298033287,0.000976051096946286,0.00284589671862857,0.000780480986871748,NA,NA,NA,NA
1112300,-2.22759102314793,-3.29274661923555,0.877903042301419,0.85144737335883,3.39609896155512,3.19199614926948,4.18852201339455,4.00182566356598,-5.99222032875854,-11.3318215807797,0.000615275067180952,0.000817100319808599,0.000390683919685039,0.000515380778603766,NA,NA,NA,NA
1112340,-5.39255320721711,-3.83550496075146,0.97112341977493,0.947170156949162,6.51790256428184,5.1048939575658,6.39944002965744,5.02791403883585,-26.3001365403425,-15.0768195950619,0.000767855194803467,0.000589246465806219,0.0004298589,0.000321659581085542,NA,NA,NA,NA
1112350,-1.05602797599505,0.0105662742222982,0.681632782336365,0.793774366069705,2.13138726447037,1.01965944554395,2.83714250782834,1.58387031717609,-2.87103273892692,-0.0337347842432469,0.00133593643986727,0.000690362096597258,0.000881726128301887,0.000495000371746868,NA,NA,NA,NA
1112480,-1.16779622504022,0.601928454582013,0.759395980060569,0.807669917886524,2.42770537763223,0.67028750238428,3.31787097239624,1.20679930355073,-2.72510729089044,0.624161717283228,0.00219353766067808,0.000696748768502051,0.00152231570094877,0.000482490419945257,NA,NA,NA,NA
1112500,-1.13996653175032,0.452445378165562,0.843038638696022,0.712115082281748,2.31374305454339,0.842684242668538,2.86416721625325,1.29528913602604,-2.86131427496072,0.277493112862274,0.00167517951846051,0.000724627438431455,0.00120837201843318,0.000522074913727851,NA,NA,NA,NA
1134020,-4.67170755538671,0.613048885054932,0.595279971318483,0.944486685049765,3.51483368260638,0.671860249779382,5.11828160156777,0.899260955374344,-30.6600719547155,0.784826452573824,0.00731940980000098,0.000603412849785482,0.00589089156145143,0.000486371164256085,NA,NA,NA,NA
1134030,-0.504155009411458,0.680218083792675,0.705466082352271,0.923902069704374,1.3285039900546,0.778492971870084,2.2721492171254,1.21988947041385,-1.11538553708624,0.805497107163988,0.00172841601329177,0.000524102882626313,0.00132926725626059,0.000395347201713785,NA,NA,NA,NA
1134200,-9.50758160175762,-1.65954497653194,0.750523100663341,0.799327127157655,5.55468849331301,1.9273751976191,11.4641400059043,3.63724710826418,-47.841666206594,-2.50865459208392,0.00195495325585422,0.000523976066362081,0.00155089393988166,0.000400462560455072,NA,NA,NA,NA
1134300,-1.32399515142066,-1.22010760536495,0.812796831430034,0.827439863430192,1.74818430535226,2.18447303487326,3.25042111363954,3.1941006154111,-1.91439505632016,-2.26322658476449,0.000545312974074148,0.000577025804241927,0.00043643885233192,0.000380281020432442,NA,NA,NA,NA
1134310,-43.1907140262069,-9.64272333144144,0.79559903612585,0.847970958571751,19.5700848614638,6.31423335650029,44.8997428936699,12.9293235454406,-805.794108513681,-46.3345586568828,0.0025057280563837,0.000606934385315525,0.00196094486013986,0.000474224690348241,NA,NA,NA,NA
1134450,-2.19257082201029,-2.33707158118209,0.799603818282161,0.819388597824443,2.20908184522449,2.87999661380642,4.26302053144554,4.4043833661149,-4.18061196895835,-5.72563335595667,0.0005139337768688,0.000585575938723464,0.000400447593103448,0.000384073630969024,NA,NA,NA,NA
1134480,-16.706221736582,-3.8797763316816,0.651408973927229,0.917724788172873,9.04269163288304,3.95314015483848,15.9249187494534,6.65504883049091,-191.784649304657,-12.8838646343731,0.00263896582277161,0.000708194787953949,0.00210041052133468,0.000601028491952787,NA,NA,NA,NA
