grdc_no,wmo_reg,sub_reg,river,station,country,lat,lon,area,altitude,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr,miss,airEntry1,airEntry2,aqThick,area_pcr,aridityIdx,bankArea,bankDepth,bankWidth,demAverage,forestFraction,groundwaterDepth,KSat1,KSat2,kSatAquifer,percolationImp,poreSize1,poreSize2,recessionCoeff,resWC1,resWC2,satWC1,satWC2,slopeLength,specificYield,storage2,storDepth1,tanSlope
2336350,2,2361,JHELUM RIVER,CHINARI,PK,34.15,73.83,13598.0,-999.0,1978.0,1982.0,5.0,0.492880613,1978.0,1982.0,5.0,0.0,1978,1982,5,326.657,10.30145515,757.5713452,90.24,-0.211807135655947,-0.0664494188071044,-0.371862127984764,-0.0856563447700056,0.292889101426982,0.0068964691736153,-0.224128440794116,1.22460760659102,2.36210610275525,-0.85276170634445,2.38010620231482,-0.317731513850299,-0.608418004853898,-0.445252250206259,0.102764672486986,-0.182844395561707,-0.0131347596280729,0.25950714540039,0.603226983085695,0.0783636021479258,0.584426708119843,-0.197594104587617,-0.380944699684165,-0.733799014257025,-0.293593924229355,-0.172343423610868,3.98665733088326
2337100,2,2371,CHENAB RIVER,PANJNAD,PK,29.35,71.03,280238.0,99.0,,,,,1973.0,1979.0,7.0,0.0,1973,1979,7,2016.502,63.59240707,226.9228551,97.56,0.0447267874802353,0.156144425357538,-0.248729688926035,1.1178503459875,-0.255912497989277,1.67663751277052,1.17718882209073,2.01234721079214,1.12779475929005,-0.895198066402278,0.74756252175741,-0.326877925401383,-0.464276849169595,-0.296460736145736,-0.255596725069503,-0.522766204670698,-0.466541274869299,1.12533803488606,-0.191802300093972,-0.439885188733306,-0.341625210674921,-0.482164567725004,-0.373367732790793,0.704252399777107,0.0378018800028342,0.251315614742038,1.2286930737999
2340200,2,2401,KUNAR SIND,CHITRAL,PK,35.83,71.8,11396.0,-999.0,1978.0,1981.0,4.0,0.205338809,1978.0,1981.0,4.0,0.0,1978,1981,4,255.578,8.059907808,707.2576174,92.68,-0.41778110743333,-0.361833963423257,-0.378723703818981,-0.123617462587015,-0.321175053064664,-0.103532314227875,-0.219162287005373,0.795568272581238,3.8254133003645,-1.15616900057066,3.83342398165408,-0.0221196130849356,-0.587569990111821,-0.44798439666076,0.886341070244057,0.555043510117746,0.343358478000673,-0.216555232147703,0.751955019958886,0.200338266352751,1.17247461813359,-0.0960528556348051,-0.185069021405392,-0.641008304899325,-0.987722424553909,-0.99639694200275,6.7344006423893
2369905,2,2691,TONLE SRAEPOK,BAN DON,VN,12.85,107.7833,10600.0,-999.0,1978.0,1992.0,15.0,52.81238203,,,,,1978,1992,15,313.936,9.900285696,933.9892166,84.96,-0.630573512738185,-0.38270704531696,-0.36148667440642,-0.137063513929115,0.500676423188551,0.71948668487176,0.684869234647972,2.11224293632278,-0.119320653439109,0.906313433470051,0.488033183435174,-0.580409400506943,-0.622143126814631,-0.425274390155424,-0.551473220677462,-0.0164160380817401,0.250961123985465,0.0451537326718903,0.86688456008913,0.935898421386639,0.154078524200278,0.236475511053433,-0.282221311539029,-0.236821638954427,0.507080008419792,0.537843521519418,0.104914875850415
2416202,2,2161,SYR DARYA,KAL,KG,40.88,71.45,90000.0,378.0,,,,,1936.0,1985.0,50.0,0.0,1936,1985,50,445.07,14.03572752,155.952528,82.93,-0.102546970617182,0.282855617700025,-0.360255869823921,0.254802376628504,-0.464507488940729,0.0167122141159423,-0.187222028845264,0.761467858804782,1.87537175629983,-0.733505788241934,1.17493874918575,-0.256832297444347,-0.586910840727082,-0.286285941469966,0.661846023501091,1.20181143617422,0.398919910397448,0.465792447992994,0.307895333951713,-0.260151679089042,0.540662056510545,-0.265321996226729,-0.388966166810892,-0.0963830381205955,-0.74580722360651,-0.744117060313003,2.35589881018369
2416850,2,2161,NORIN,UCH-KURGAN,KG,41.17,72.1,58400.0,498.0,1938.0,1983.0,46.0,0.726147253,1933.0,1990.0,58.0,0.574712644,1933,1990,58,366.611,11.5614445,197.96994,70.73,-0.297274382408218,-0.229467599316531,-0.376252145689228,0.0892781936156734,-0.383706917069494,-0.0829431446192224,-0.258202913805586,0.738570912127972,2.32843882256335,-0.793368703704339,1.39178602466532,-0.156580453188355,-0.593340231061289,-0.438814222955312,0.777881834475726,1.34432109502665,0.60620080351221,-0.0794526862015945,0.357929196374759,-0.218232473452848,0.750007619304064,-0.311296830348052,-0.377439855133188,-0.429344894941871,-0.916231345478566,-0.893853689620377,2.65877830734064
2416860,2,2161,NORIN,UST. KEKIRIM,KG,41.42,73.98,34600.0,1234.0,,,,,1934.0,1980.0,47.0,6.951871658,1934,1980,47,204.398,6.445895328,186.2975528,95.12,-0.325198015675006,-0.28077650146916,-0.376696584720835,-0.0300935935195395,-0.486973192061708,-0.195649959080165,-0.346631461204597,0.41175486291704,2.66758561526246,-0.881128031156951,1.21623396800871,-0.139128575488315,-0.588257051359758,-0.436754138994133,0.80445913720723,1.37237622866436,0.607462147689379,0.0022319209345038,0.396626689529918,-0.223360301234236,0.815565901708958,-0.293934855138503,-0.37689758758508,-0.250386612468983,-0.934314273240502,-0.925753631797177,2.27315426728039
2416890,2,2161,NORIN,NARYN,KG,41.43,76.02,10500.0,2039.0,,,,,1933.0,1980.0,48.0,0.868055556,1933,1980,48,86.621,2.731679856,260.1599863,95.12,-0.496418905418181,-0.398946028126078,-0.378705282418682,-0.139357805207067,-0.530462331893159,-0.307604985513196,-0.497426509260041,0.0886083389638941,3.30673879935614,-0.928058150130207,1.73218732000035,-0.0710195332691506,-0.578315060395475,-0.446190284812429,0.83332376680291,1.58939697541953,0.744886374399451,-0.176802285611481,0.567340689740908,-0.108330225880585,1.03547884129522,-0.188123936291501,-0.386116135902913,-0.680866809203919,-0.944345814777858,-0.974383664713674,2.53349139108647
2421450,2,2211,RUDKHANEH-YE QEZEL OWZAN,GILVAN,IR,36.778333,49.132778,49300.0,311.0,,,,,1976.0,1979.0,4.0,0.0,1976,1979,4,96.746,3.050981856,61.8860417,97.76,0.663430784848653,0.248355142735551,-0.373969314045148,0.0988023232691087,-0.838078527035237,-0.337704840349332,-0.491821915131147,-0.213358509313202,1.23728052107875,-0.910471476282478,1.00167800003997,-0.543208869492453,-0.589600041392834,-0.222391015848772,0.170791583317887,-0.852970549089756,-0.577975582669557,-0.226164849256833,-0.119516921256577,-0.288645728248503,-0.230807132222427,-0.406160396527961,-0.242522097603028,-0.635927180625021,-0.296891069632229,-0.154315708104657,1.39695405148426
2423500,2,2231,"KARUN, RUDKHANEH-YE",AHVAZ,IR,31.333333,48.683333,60737.0,10.0,1950.0,2016.0,67.0,13.16684643,1894.0,1985.0,92.0,20.63636364,1894,2016,123,489.707,15.44339995,254.2667559,14.84,0.268413265093119,0.190723444374293,-0.177220238736593,0.11434191540234,-0.581210879324156,-0.0136067548187809,-0.104908827847267,0.467415825704344,1.0920619301921,-0.937221201533835,0.915262973917337,-0.496816714808485,-0.613195227593457,0.528447347223653,0.732044802677786,-0.662228794985101,-0.468121848128344,1.22537382466514,0.0476533189328682,-0.103359693429914,0.132665014872045,-0.200386590110832,-0.367981435845437,-0.206860958763459,-0.703710242499563,-0.7006311827209,2.79295864718384
2423800,2,2231,"KARUN, RUDKHANEH-YE",POL-E-SHALU,IR,31.75,50.13,23400.0,700.0,1957.0,2004.0,48.0,2.840420038,1976.0,1983.0,8.0,0.0,1957,2004,48,281.9,8.8899984,379.9144615,39.23,0.399351422348467,0.190566356269731,-0.376571985039307,-0.0697523928539029,-0.501612196128342,-0.308613665932556,-0.467424373561103,0.0574546820408838,1.80161882360908,-0.924087262466253,1.25298102756205,-0.462878991671421,-0.61609054663359,0.714224547686944,0.874686000888396,-0.67913765718318,-0.484379173078521,1.74745438253671,0.0590446302165921,-0.101472149461304,0.225946822963432,-0.210160289442081,-0.376221174186497,-0.494482375230706,-0.830047887596649,-0.8345645961218,3.39563415521687
2428200,2,2281,"QOMRUD, RUDKHANEH-YE FASLI-YE",ABBAS-ABAD,IR,34.082778,50.604722,10184.0,1424.0,1996.0,2016.0,21.0,35.01711157,1977.0,1983.0,7.0,1.369863014,1977,2016,40,0.951,0.029990736,2.944887667,56.91,0.683048927195063,0.358375723968304,-0.373474810763337,-0.133390767317769,-1.04663505754908,-0.301423512343993,-0.388914452875147,0.0316800257233694,1.51185848836997,-1.10315835885558,0.876401192582385,-0.463010106814763,-0.6094743615226,-0.235756386118551,0.888650240611712,-0.736810928527326,-0.636853883087776,-0.283284741496078,-0.0887493923873534,-0.246128800355583,0.14110371144755,-0.285881165006335,-0.0646253737756691,-0.703814675037664,-0.83625922383719,-0.825079576995139,1.05998417916105
2428350,2,2281,ZAYANDEH RUD,POL-E-KHAJU,IR,32.63,51.68,14320.0,1570.0,1949.0,1990.0,42.0,23.415342,1980.0,1984.0,5.0,0.0,1949,1990,42,19.996,0.630593856,44.0358838,71.34,0.147080397071948,-0.0175361102490479,-0.357127360593965,-0.0837593231907968,-1.18758294629311,-0.236041565348663,-0.226454187747522,0.127826042136262,1.55735891314231,-1.09472777474003,0.261348790747466,-0.455405428500911,-0.605371317632579,0.387774109142459,0.738404382690326,-0.915924879635823,-0.706749479868304,-0.0222204242089793,-0.0310877467654794,-0.0458839795857675,0.0692860955467107,-0.144779704474656,-0.106025284256679,-0.421524890204178,-0.680695607166189,-0.688473674491776,0.87961970638053
2469050,2,2691,MEKONG RIVER,LUANG PRABANG (VIENGKHAM),LA,19.8917,102.1367,268000.0,267.2,1960.0,1993.0,34.0,0.72469603,1980.0,1991.0,12.0,23.40425532,1960,1993,34,3908.323,123.2528741,459.8987841,63.41,-0.248421793241273,0.0682732668680553,-0.375437140831808,1.10667037742404,0.126398674552896,1.41329447781728,0.821449864558775,2.03171384030137,1.70753715535706,0.524373761393449,1.0679148763727,-0.422878323457736,-0.643749055995838,0.207667697685597,0.256471165459357,-0.216559498478604,-0.017152374414611,0.115584194219988,0.294974803227168,0.265938284028453,0.215050007565633,-0.129643623522742,-0.266504647277833,-0.603212311187587,-0.294798830056468,-0.229948694495753,1.94653517153579
2469058,2,2691,"NGUM, NAM",BAN-PAK KANHOUNG,LA,18.4183,102.55,14300.0,159.02,1963.0,1993.0,31.0,45.20003533,1989.0,1991.0,3.0,0.0,1963,1993,31,665.485,20.98673496,1467.603843,87.8,-0.124015673274764,0.315903027697299,-0.35125349803586,-0.111312915184028,0.631297684433359,0.833652685894418,0.999519996003084,1.70944154315471,0.0274581854065195,1.2285741771152,0.271801804523364,-0.621058109084273,-0.682884708798228,1.27684686740844,-0.640151603796386,-0.854115173281503,-0.446017180727217,0.150905308208163,0.131110240990636,0.410036536498684,-0.137880104167248,-0.0669341116644782,-0.287690597019001,-0.486555209011468,0.474818421389973,0.603574395108903,1.27531214059157
2469060,2,2691,"OU, NAM",MUONG NGOY,LA,20.7017,102.7583,19700.0,23.654,1987.0,1993.0,7.0,10.10815308,1987.0,1991.0,5.0,0.0,1987,1993,7,555.758,17.52638429,889.6641771,85.57,-0.074612322110447,0.460541899972947,-0.378722646509697,-0.0991042766787263,0.414039479909469,0.100852972430862,0.375289513708913,0.646092193643423,0.221500750943728,1.30842454854813,0.82317566961471,-0.607411584682385,-0.675699551091291,0.419895126349694,-0.680473150966179,-0.926076512122625,-0.603506123144476,0.677318492733459,0.140248929625006,0.377028111347633,-0.125234730019571,-0.0547119286498313,-0.316039707809702,-0.518201247048556,0.514963268249893,0.635288962319059,1.53836922387488
2469072,2,2691,MEKONG RIVER,NEAR VIENTIANE,LA,17.9283,102.62,299000.0,158.0,1960.0,1992.0,33.0,0.746640119,1980.0,1991.0,12.0,23.40425532,1960,1992,33,4405.491,138.9315642,464.6540608,65.85,-0.229894159649661,0.09568514111416,-0.371452038981036,1.2450001566683,0.144657767309899,2.20261523968587,1.12361911726394,2.54956793586153,1.51201019535177,0.564858367136455,0.968566022327108,-0.443354891878327,-0.647828482155462,0.226008630338064,0.175881119628217,-0.269527969696674,-0.043866398315022,0.0768004129590166,0.282933344756028,0.283508172469589,0.183651974361279,-0.121731581206968,-0.253315154420083,-0.609772820590235,-0.224428593610996,-0.154346603932431,1.80478893009186
2469120,2,2691,"BANGHIANG, XE",BAN KENG DONE,LA,16.185,105.3167,19400.0,121.29,1960.0,1993.0,34.0,31.70238577,1989.0,1991.0,3.0,13.88888889,1960,1993,34,495.894,15.63851318,806.108927,87.2,-0.223527350960035,0.136174600065068,-0.348275586682722,1.78601566652567,0.26821673069793,4.13146153823445,1.83996285977742,3.24345901397049,1.00423525749739,0.609989888566599,0.72132877354604,-0.499102940928603,-0.657653458000956,0.160808010593325,0.0026558960481732,-0.3724020556749,-0.0862070750770262,0.0407886733219418,0.26665219406273,0.347110539445179,0.0991383014504472,-0.100787939782863,-0.244794619256419,-0.561502835838121,-0.069490780741674,0.014205584489394,1.43165787813166
2469130,2,2691,"KADING, NAM",BAN PHONE SY,LA,18.3017,104.0983,14200.0,-999.0,1960.0,1986.0,27.0,77.39802665,,,,,1960,1986,27,254.232,8.017460352,564.6098839,91.87,-0.217391862309305,0.12775075045792,-0.36466037079031,1.5212600947498,0.246746191400201,2.53201361970467,1.28420510396441,2.73009298723852,1.24619622370149,0.617948570810864,0.888555459115382,-0.473758534427603,-0.653516061048537,0.251732351762245,0.0553424264366561,-0.349880587957291,-0.092031059302473,0.0879801541262796,0.267082573186795,0.312419054255451,0.133450599237933,-0.111553173828877,-0.253695992215924,-0.579931827248786,-0.119844635888679,-0.0405263744124962,1.68003432094301
2469140,2,2691,"NGUM, NAM",THA NGON,LA,18.135,102.6217,16500.0,-999.0,1960.0,1988.0,29.0,7.634093274,,,,,1960,1988,29,689.132,21.73246675,1317.119197,80.28,-0.124015673274764,0.315903027697299,-0.35125349803586,-0.111312915184028,0.631297684433359,0.833652685894418,0.999519996003084,1.70944154315471,0.0274581854065195,1.2285741771152,0.271801804523364,-0.621058109084273,-0.682884708798228,1.27684686740844,-0.640151603796386,-0.854115173281503,-0.446017180727217,0.150905308208163,0.131110240990636,0.410036536498684,-0.137880104167248,-0.0669341116644782,-0.287690597019001,-0.486555209011468,0.474818421389973,0.603574395108903,1.27531214059157
2469141,2,2691,"NGUM, NAM",BAN THA LAT,LA,18.5167,102.5167,14200.0,-999.0,1966.0,1994.0,29.0,16.05408494,,,,,1966,1994,29,442.634,13.95890582,983.0215369,68.9,-0.0833033464289855,0.458146306378374,-0.372283965648515,-0.152692762076015,0.600755289413548,0.422223465216927,0.634674143047698,1.50119737685623,0.254543698556678,1.28149531162603,0.486590348818394,-0.605291136329712,-0.675585756572101,2.45451098885925,-0.672366714775513,-0.906941553220598,-0.590355442186215,0.226824526639915,0.168003804625785,0.389328606209736,-0.10848404402435,-0.0506850835837471,-0.306326638771897,-0.376852469475366,0.506267397513135,0.625031547498044,1.59361880647796
2469260,2,2691,MEKONG RIVER,PAKSE,LA,15.1167,105.8,545000.0,86.49,1960.0,1993.0,34.0,3.663741042,1980.0,1991.0,12.0,31.91489362,1960,1993,34,9674.272,305.0878418,559.7942051,63.41,-0.168880745580731,0.129773259804158,-0.30898247370831,2.37524420313592,0.300417732089822,4.30587447179545,2.03700835018864,3.2012288477261,0.639473324409642,0.313377931560575,0.438744230138356,-0.545320275421447,-0.665958310835389,0.0267708737634268,-0.141249104863653,-0.394497249555582,-0.0239651901863569,-0.0426625618552632,0.288848768461241,0.379599890004863,0.0794986923032517,-0.0876956344675051,-0.220513083491147,-0.598217472781539,0.0632730287666784,0.158473652280744,0.996094343421489
2469300,2,2691,"KONG, TONLE",ATTOPEU (MUONG MAY),LA,14.8067,106.8433,10500.0,-999.0,1989.0,1992.0,4.0,12.45722108,1989.0,1991.0,3.0,0.0,1989,1992,4,438.031,13.81374562,1315.594821,91.46,-0.0623413448089867,0.49209697297688,-0.369777270611135,-0.0956435639539293,0.591572859933328,1.7256831814759,1.50564357565753,2.8262690725989,-0.0890154333592684,1.00599213695484,0.553421586873858,-0.63483876277073,-0.684721524103259,-0.438018529862044,-0.63724329733334,-0.822799834187302,-0.454815445666728,-0.400346552106754,0.140505325698916,0.385105226579973,-0.132355672174876,-0.0707181319024565,-0.202496613674768,0.0265784992685052,0.478890816278509,0.605737103053093,1.0988588267252
2495450,2,2952,"KARKHEH, RUDKHANEH-YE",HAMIDIYEH,IR,31.5,48.433333,46121.0,20.0,1950.0,2016.0,67.0,2.928731436,1976.0,1979.0,4.0,0.0,1950,2016,67,133.667,4.215322512,91.39703198,8.54,0.534486386023794,0.579477231139605,-0.248069021571965,0.0363613996013379,-0.860318275085237,-0.0388681547968833,-0.0680252173391341,0.506104538133935,0.727545062228795,-0.609816777217979,0.296291230287582,-0.481311972340608,-0.585783630867186,0.0790928155095787,0.501842360526117,-0.646638224097517,-0.589195316986226,0.941540037607196,-0.151392447445198,-0.355441190437657,-0.0904156036089314,-0.399179182719926,-0.329494081880679,-0.471871302624674,-0.57778357303343,-0.488407741740327,1.62256462821772
2496700,2,2960,"MINAB, RUDKHANEH-YE",BERANTIN,IR,27.2725,57.191389,10200.0,130.0,1962.0,2016.0,55.0,2.418496172,1965.0,1984.0,20.0,27.19665272,1962,2016,55,7.658,0.241502688,23.67673412,8.33,0.35500406632003,-0.153692224878338,-0.367798151177711,-0.142325339335435,-1.22192811708195,-0.357503499179891,-0.5327869835281,-0.181335080242595,-0.055374993633381,-1.12748219024073,-0.024530583949283,-0.454948786105133,-0.563107389085678,-0.441998777960755,0.193895768996418,-1.18265389215257,-0.656949743095634,-0.427493672744906,-0.138462759718012,-0.19003728542175,-0.233569348218613,-0.275601580616532,0.0492042013280763,-0.713477300574913,-0.292304955205002,-0.203223803471122,0.556395691319924
2517450,2,2171,ZERAVSHAN,DUPULI,TJ,39.38,67.77,10200.0,1041.0,,,,,1932.0,1995.0,64.0,0.131752306,1932,1995,64,155.881,4.915863216,481.9473741,60.57,-0.372299181690305,0.196849880452219,-0.378713257795534,-0.137546819550782,-0.0536730943534538,0.0794440138671493,0.136640514560594,1.06964116057555,2.58391337991553,-0.936125981437428,3.50141266194141,-0.166272424301391,-0.591280120850679,-0.44739496085945,0.73937485834484,1.28638732300438,0.441891259248037,-0.218445867556706,0.53173826347795,-0.102832754072011,0.864854985310627,-0.194052909177745,-0.37263902524711,-0.712404294051909,-0.858096974409198,-0.881279087716301,5.39779048400928
2517700,2,2171,GINT,KHOROG,TJ,37.53,71.52,13700.0,2070.0,,,,,1940.0,1985.0,46.0,0.0,1940,1985,46,104.365,3.29125464,240.237565,82.93,-0.413397041934244,-0.345477164535718,-0.378519842753097,-0.124764608225991,-0.872370814722363,-0.0551439878182553,-0.009735614283378,0.751010547068632,4.1303560035515,-1.16210238590025,2.07610740901271,-0.116623490022451,-0.613100756671866,-0.433519838455235,0.82956356370423,0.999505030752952,0.459744729607594,-0.322125947707413,0.347270445302207,-0.0493838006942304,0.728746158562778,-0.290272247314578,-0.341905983537369,-0.986452386759284,-1.00741189341866,-0.978631841032619,4.16491529566769
2517810,2,2171,BARTANG,NUSUR,TJ,38.3,72.4,21400.0,2500.0,,,,,1969.0,1985.0,17.0,0.0,1969,1985,17,81.921,2.583460656,120.7224606,82.93,-0.365271458603832,-0.240876122910361,-0.376517651382145,-0.0907606727217949,-0.639646706723149,0.0362426470671958,0.191737915915597,0.765877971102456,4.25207168202689,-1.16441584628637,1.96481532991539,-0.1392416057843,-0.620383605899994,-0.429664946410064,0.814575799817954,0.961700856585539,0.392208313602882,0.307097357587656,0.263602912183727,-0.0663874259447839,0.667647968041633,-0.316922272199164,-0.317717667769885,-0.62968398054435,-1.00460978684398,-0.966597916114591,4.00191247353597
2517820,2,2171,BARTANG,BARCHADIV,TJ,38.3,72.48,16700.0,2800.0,,,,,1940.0,1985.0,46.0,7.789855072,1940,1985,46,45.29,1.42826544,85.52487665,82.93,-0.365271458603832,-0.240876122910361,-0.376517651382145,-0.0907606727217949,-0.639646706723149,0.0362426470671958,0.191737915915597,0.765877971102456,4.25207168202689,-1.16441584628637,1.96481532991539,-0.1392416057843,-0.620383605899994,-0.429664946410064,0.814575799817954,0.961700856585539,0.392208313602882,0.307097357587656,0.263602912183727,-0.0663874259447839,0.667647968041633,-0.316922272199164,-0.317717667769885,-0.62968398054435,-1.00460978684398,-0.966597916114591,4.00191247353597
2517830,2,2171,BARTANG,MURGAB,TJ,38.17,73.97,10500.0,3576.0,,,,,1933.0,1985.0,53.0,19.96855346,1933,1985,53,16.421,0.517852656,49.31930057,82.93,-0.394847377862737,0.0673896462798932,-0.376093554360697,-0.136439165810852,-1.07926393130942,-0.124849660431402,-0.004878907410089,0.388635183295902,4.21926796465447,-1.16441584628637,0.819519052929198,-0.12602761064838,-0.610659542175291,-0.439484021841872,0.814575799817954,1.43090204768236,0.471003394300103,0.599128985566375,0.122768211585914,-0.160261279316942,0.635793789076442,-0.32277030347604,-0.327053309499573,-0.602452438863903,-0.994512862819884,-0.966597916114591,2.58782566513038
2517910,2,2171,VAKHSH,KOMSOMOLABAD,TJ,38.87,69.98,29500.0,1258.0,,,,,1949.0,1989.0,41.0,44.91869919,1949,1989,41,606.325,19.1210652,648.1717017,73.17,-0.457634245563207,-0.296936940225997,-0.378707599896408,-0.0472269658642992,0.077741413417132,0.0484100907400522,-0.18103827812209,1.20083086478412,2.9408448987888,-0.575903492053415,3.40368322824182,-0.0865468817962245,-0.592972009173723,-0.447598026230431,0.834025879414697,1.398915721993,0.671627193146473,0.175435873383704,0.647098182732258,0.0529682710035977,1.03844378874067,-0.160158610254676,-0.351462170139872,-0.547677613011241,-0.952780155567646,-0.974677175077529,4.73117320783617
2517920,2,2171,VAKHSH,GARM,TJ,39.0,70.33,20000.0,1316.0,1936.0,1986.0,51.0,1.959286143,1933.0,1990.0,58.0,8.477011494,1933,1990,58,323.63,10.20599568,510.299784,75.61,-0.481272950490436,-0.147330156643568,-0.378723703818981,-0.182668006721625,-0.164693955079488,-0.234003426448871,-0.208057985374895,0.228189506849985,2.55438886730357,-0.36735170615872,3.62393300923559,-0.0645255659971753,-0.5921335797446,-0.447179121077646,0.846823051952198,1.58358702090142,0.740238087524329,-0.289492741113531,0.600818691391468,0.102130926619328,1.01981783683979,-0.138749554576701,-0.340880563561701,-0.73250611794072,-0.960560671490008,-0.979991257454681,6.12607748579974
2517950,2,2171,PANJ,NIZ. PYANDZH,TJ,37.33,68.67,113000.0,327.0,,,,,1965.0,1989.0,25.0,29.33333333,1965,1989,25,1025.703,32.34656981,286.2528302,75.41,-0.170235620094267,-0.209969038337747,-0.37423501451028,0.325783893606785,-0.526366295287323,0.479906196127407,0.218598013083364,1.65578517686635,3.16226707361067,-1.02197955133295,2.6190826845437,-0.160207972154158,-0.605069654803407,-0.427305279307246,0.839645900809489,0.582159262522228,0.236673676052718,-0.0799792405637386,0.318187804918679,-0.0864425806112547,0.664733703458501,-0.301401718602749,-0.32825152751992,-0.677169042236834,-0.966641242757064,-0.929862776891138,4.09785758349642
2548400,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182,63.41,-0.301592356467618,0.324876685670414,-0.375404286654543,0.0092690165719735,0.585318231266434,0.0702336660679026,-0.27943561540374,1.41244943518916,2.85398681682405,0.0428274888576999,3.65373723475237,-0.148113730483793,-0.49620265300145,-0.429468991387813,0.131133142503671,1.03251757123491,0.537986998967907,-0.0895392547257105,0.805477700387639,0.179826955227199,1.08400768196217,0.183398050710024,-0.39710927466644,-0.713889246010463,-0.108561486747966,-0.208599677503822,4.5277280287996
2548450,2,2481,KARNALI RIVER,BENIGHAT,NP,28.96,81.12,21240.0,320.0,,,,,1963.0,1993.0,31.0,16.12903226,1963,1993,31,615.804,19.41999494,914.3123797,75.61,-0.301592356467618,0.324876685670414,-0.375404286654543,0.0092690165719735,0.585318231266434,0.0702336660679026,-0.27943561540374,1.41244943518916,2.85398681682405,0.0428274888576999,3.65373723475237,-0.148113730483793,-0.49620265300145,-0.429468991387813,0.131133142503671,1.03251757123491,0.537986998967907,-0.0895392547257105,0.805477700387639,0.179826955227199,1.08400768196217,0.183398050710024,-0.39710927466644,-0.713889246010463,-0.108561486747966,-0.208599677503822,4.5277280287996
2548460,2,2481,KARNALI RIVER,ASARA GHAT,NP,28.95,81.44,19240.0,629.0,,,,,1962.0,1993.0,32.0,15.625,1962,1993,32,507.131,15.99288322,831.2309364,75.61,-0.301592356467618,0.324876685670414,-0.375404286654543,0.0092690165719735,0.585318231266434,0.0702336660679026,-0.27943561540374,1.41244943518916,2.85398681682405,0.0428274888576999,3.65373723475237,-0.148113730483793,-0.49620265300145,-0.429468991387813,0.131133142503671,1.03251757123491,0.537986998967907,-0.0895392547257105,0.805477700387639,0.179826955227199,1.08400768196217,0.183398050710024,-0.39710927466644,-0.713889246010463,-0.108561486747966,-0.208599677503822,4.5277280287996
2548500,2,2481,BHERI RIVER,JAMU,NP,28.76,81.35,12290.0,246.0,,,,,1963.0,1993.0,31.0,42.20430108,1963,1993,31,299.379,9.441216144,768.2031037,92.89,-0.301592356467618,0.324876685670414,-0.375404286654543,0.0092690165719735,0.585318231266434,0.0702336660679026,-0.27943561540374,1.41244943518916,2.85398681682405,0.0428274888576999,3.65373723475237,-0.148113730483793,-0.49620265300145,-0.429468991387813,0.131133142503671,1.03251757123491,0.537986998967907,-0.0895392547257105,0.805477700387639,0.179826955227199,1.08400768196217,0.183398050710024,-0.39710927466644,-0.713889246010463,-0.108561486747966,-0.208599677503822,4.5277280287996
2549350,2,2491,KALI,KOTAGAON SHRINGE,NP,27.75,84.35,11400.0,198.0,,,,,1964.0,1985.0,22.0,4.166666667,1964,1985,22,473.512,14.93267443,1309.883722,85.16,-0.374325985840636,0.14986090117505,-0.375830128835039,-0.0402143329335735,1.06672752887446,0.159605773486599,-0.224999455829607,1.43348656178084,2.77179664199163,-0.249048045256939,2.91252509681378,-0.0627140671201935,-0.483675594091805,-0.43604125421957,0.311079924153887,1.15907353704238,0.651422328086266,0.345615953861895,0.888888837432208,0.222131534423651,1.23869177774859,0.208145947774449,-0.395261927149301,-0.739958711884544,-0.274679704850263,-0.395735706331793,4.44791442075063
2549500,2,2491,GANDAK RIVER,DEVGHAT,NP,27.71,84.43,31100.0,180.0,,,,,1963.0,1993.0,31.0,19.35483871,1963,1993,31,1569.832,49.50622195,1591.839934,75.61,-0.374325985840636,0.14986090117505,-0.375830128835039,-0.0402143329335735,1.06672752887446,0.159605773486599,-0.224999455829607,1.43348656178084,2.77179664199163,-0.249048045256939,2.91252509681378,-0.0627140671201935,-0.483675594091805,-0.43604125421957,0.311079924153887,1.15907353704238,0.651422328086266,0.345615953861895,0.888888837432208,0.222131534423651,1.23869177774859,0.208145947774449,-0.395261927149301,-0.739958711884544,-0.274679704850263,-0.395735706331793,4.44791442075063
2550200,2,2501,ARUN RIVER,TURKEGHAT,NP,27.33,87.19,28200.0,414.0,,,,,1976.0,1986.0,11.0,0.0,1976,1986,11,422.512,13.32433843,472.4942706,80.49,-0.527349699190623,-0.234926410950067,-0.375562971473737,-0.0528653747365299,0.855103778460945,0.324455132210115,0.205423340635541,1.81696587202854,4.38563217485055,-1.03725221531978,1.25516466084775,0.0285089170925389,-0.416545416035598,-0.441704576350795,0.734890699130895,1.64340744935009,0.827317552199991,1.28139844567501,1.00508204392672,0.30369702816717,1.520184395048,0.29020050427179,-0.392241371855124,-0.465674028893237,-0.645650594272187,-0.8273967640782,2.49749574597614
