"grdc_no","KGE","KGE_corrected","KGE_r","KGE_r_corrected","KGE_alpha","KGE_alpha_corrected","KGE_beta","KGE_beta_corrected","NSE","NSE_corrected","RMSE","RMSE_corrected","MAE","MAE_corrected","nRMSE","nRMSE_corrected","nMAE","nMAE_corrected"
1104150,-10.0187634137503,-1.79357687358463,0.839202647434698,0.682004346373119,7.98514015434066,1.19365756330128,8.91821376534647,3.78066071427624,-85.2501584341357,-3.5481292623094,0.000408235081424432,9.37447103816101e-05,0.000261942281344365,8.60833088770991e-05,NA,NA,NA,NA
1112110,-168.124881827023,-5.1119016185556,0.633874625350946,0.784646746960696,95.2293753827848,4.67192609097329,167.562666720047,7.4193624241862,-10677.9164986294,-14.9444350483598,0.00434857298033287,0.000168030351383197,0.00284589671862857,0.000101877728296183,NA,NA,NA,NA
1112350,-1.05602797599505,0.581712847376928,0.681632782336365,0.699043347086543,2.13138726447037,0.790369978912483,2.83714250782834,1.09588635502038,-2.87103273892692,0.466652827488535,0.00133593643986727,0.000495880890538086,0.000881726128301887,0.000297854792047648,NA,NA,NA,NA
1112480,-1.16779622504022,0.653909115021424,0.759395980060569,0.920420015995985,2.42770537763223,0.673760782606352,3.31787097239624,1.11698202670444,-2.72510729089044,0.781155122253081,0.00219353766067808,0.000531672129829357,0.00152231570094877,0.000371417962573428,NA,NA,NA,NA
1112500,-1.13996653175032,0.642778882266814,0.843038638696022,0.921963984699729,2.31374305454339,0.89898596582565,2.86416721625325,1.3499357449722,-2.86131427496072,0.781315112111884,0.00167517951846051,0.000398660461679857,0.00120837201843318,0.000302708313204491,NA,NA,NA,NA
1134020,-4.67170755538671,0.126363490892342,0.595279971318483,0.843494818341997,3.51483368260638,0.316494364035852,5.11828160156777,0.381732398272384,-30.6600719547155,0.199513218952266,0.00731940980000098,0.00116385049773734,0.00589089156145143,0.000776602700478179,NA,NA,NA,NA
1134200,-9.50758160175762,0.115153318850207,0.750523100663341,0.732556087267484,5.55468849331301,0.961770378138159,11.4641400059043,1.82258486634265,-47.841666206594,0.261319801742644,0.00195495325585422,0.000240419323354722,0.00155089393988166,0.000172837659264148,NA,NA,NA,NA
1134310,-43.1907140262069,-3.34111757409826,0.79559903612585,0.70764276359182,19.5700848614638,2.84077581422749,44.8997428936699,4.83132550156593,-805.794108513681,-9.14384995619092,0.0025057280563837,0.000280966139979512,0.00196094486013986,0.000185870093651264,NA,NA,NA,NA
1134900,-4.07688891563237,-0.602459891752318,0.216206291166002,0.591262342787823,4.45510603102258,1.60282200276114,4.52059821131529,2.36261580063021,-34.7354729561057,-3.27127895806012,0.00057157431716245,0.000197606809907369,0.000401250376798043,0.00016000325438289,NA,NA,NA,NA
1147010,0.312461428089478,0.468933768811609,0.362177266383414,0.617412561711658,0.790098340443911,0.609511457760529,0.827468137100857,1.01676664250841,-0.498805048503577,0.372141610069906,0.000286350543381094,0.000185334507771744,0.000232263305482015,0.000141745112836549,NA,NA,NA,NA
1159103,-4.28574136980109,0.046057030120805,0.634141870177604,0.645392131882997,3.06823208163212,0.632027161966106,6.05707646397226,1.86502929743728,-9.67844418564652,0.304517179991514,9.09111035227213e-05,2.320096995484e-05,5.71764007385316e-05,1.29122999387007e-05,NA,NA,NA,NA
1159450,-7.39428667704412,-0.631416077885184,0.463671426819739,0.395202210597316,3.39408043748106,0.531070431574193,10.4839439206494,2.65320321505217,-12.1619931271554,-0.0080809124847947,0.000218172882088264,6.03792389613551e-05,0.000141286017949116,3.74184298437176e-05,NA,NA,NA,NA
1159490,-7.25264252485088,-0.119389873336311,0.521569099230146,0.315060356347925,2.64028219641037,0.129058277399826,9.02708287834618,1.15639580864826,-8.91209560214454,0.0628513482347077,0.000291930232112793,8.97636645019186e-05,0.000200720292008873,3.80882231193117e-05,NA,NA,NA,NA
1159651,0.0847375583411457,0.554585418153988,0.838759951988857,0.803864407786022,0.367486904581724,0.599527585115814,0.372111216439644,1.01353815085809,0.240763050318904,0.604669025542678,0.000453126283071646,0.000326972333921725,0.000259832201579067,0.000208870190611598,NA,NA,NA,NA
1159675,0.594203754968933,0.200246765183784,0.84110927965375,0.672533756365104,1.22582628666639,0.462890032538915,1.29560743373304,1.50046929319973,0.519939049794547,0.287113871584592,0.000196189904990422,0.000239077413519662,0.000114329086010701,0.000162182737459078,NA,NA,NA,NA
1159800,-6.08821537239321,-1.17028499534976,0.393354899898495,0.640419977001575,4.34680065352547,1.59485965257316,7.97714939951798,3.25148218659417,-23.4782601559969,-1.31084663266847,0.000463513700343489,0.000142415698333942,0.000322425001555855,0.000103665843913255,NA,NA,NA,NA
1159880,-6.01888806035236,0.309339503225459,0.755915002554156,0.670736446989835,3.19508107527538,0.810636365763504,7.08589166598042,1.59216683361009,-12.3263789877363,0.397365789807855,0.00112480462565396,0.000239192690926776,0.000815724338115105,0.000137214963679671,NA,NA,NA,NA
1160235,-2.45487933018125,-2.17315693961747,0.895932309666202,0.401071746797561,3.56064492396508,0.949193614338394,3.32982216740985,4.12291846898613,-7.75518473820589,-2.75749785790226,0.000239003988089875,0.000156574798492977,9.85006472273205e-05,0.000139150408264166,NA,NA,NA,NA
1160378,-22.4224760931142,-11.5392179994506,0.45321816439374,0.398003667432896,23.9896657202987,2.44678242031084,20.6173763536339,13.9332623017245,-360.494335742158,-41.1609024949276,0.000178032639471511,6.08000353361311e-05,7.81539293981719e-05,5.87077263231956e-05,NA,NA,NA,NA
1160391,-117.980782486852,-0.547337939130696,0.397180509193092,0.246991501649688,58.0523193194649,2.00977322798612,89.402881330607,1.53219308799796,-4823.772862214,-3.45204564218061,0.00107987716460711,3.28031632453889e-05,0.000563266116151539,1.07944510402674e-05,NA,NA,NA,NA
1160493,-29.3816723817019,-16.9956614189516,0.692888120088587,0.5673999405381,17.6235832095631,1.42049211186618,27.966350739253,19.1311736417298,-307.830565806626,-25.1815780351502,0.000230875582715102,6.72226727056388e-05,9.47378976426522e-05,6.55668778264538e-05,NA,NA,NA,NA
1160533,-2.67054886868415,-4.31182209538677,0.475786676946765,0.363815537160217,4.49506475504657,3.23077910172891,2.20790649823663,5.8495341109368,-17.8614576576604,-48.6858021952708,9.77777561210002e-05,0.000158696954724425,5.2728015249396e-05,0.000144129223888349,NA,NA,NA,NA
1160777,0.686908707623467,-0.0370901923703972,0.819077916511783,0.544180391184701,0.963062740162234,0.807207448686393,1.1061885667062,1.92663461797834,0.66221146094951,-0.310379800934377,0.00023155786644174,0.00045607438299034,0.000142265556366243,0.000384422068997261,NA,NA,NA,NA
1160880,0.166272743574495,-0.0874768283860365,0.773063175115357,0.685509552162422,1.45519707711273,0.960152270858483,1.6752877115203,2.03486130121637,-0.11977651579806,-0.248586628430145,0.000295842337931764,0.000312394938078761,0.000171862210486609,0.000257297803462927,NA,NA,NA,NA
1196100,-7.73909093886091,0.703892110472014,0.773151417641079,0.805446736796218,6.89193948864446,0.963499078971437,7.9373233194497,1.22131216575223,-49.8550730407065,0.629017982531746,0.000484501189696835,4.13813005676433e-05,0.00029199220886886,2.51395548584903e-05,NA,NA,NA,NA
1196550,-4.60731363837735,0.33216490891896,0.92211950905739,0.853919087982978,3.76853584715542,1.28564839968982,6.39183501663471,1.7367042648652,-8.02043600662368,0.519633715148477,0.000150609125503654,3.47555192308226e-05,8.75928444179105e-05,1.65871360739494e-05,NA,NA,NA,NA
1196551,-4.85598547712541,0.066055515151785,0.878141009189438,0.609390144945198,4.54723000430781,1.55131019059862,6.12062598476505,1.66302323321671,-13.9244207946086,-0.487625299380815,0.000161922995908889,5.11218504623309e-05,8.95573482064042e-05,2.28854180231844e-05,NA,NA,NA,NA
