"grdc_no","KGE","KGE_corrected","KGE_r","KGE_r_corrected","KGE_alpha","KGE_alpha_corrected","KGE_beta","KGE_beta_corrected","NSE","NSE_corrected","RMSE","RMSE_corrected","MAE","MAE_corrected","nRMSE","nRMSE_corrected","nMAE","nMAE_corrected"
1104150,-10.0187634137503,-2.79437325623574,0.839202647434698,0.879847548437047,7.98514015434066,2.79612889146919,8.91821376534647,4.13629179757933,-85.2501584341357,-8.23154452388417,0.000408235081424432,0.000133557277125272,0.000261942281344365,0.000102489596483431,NA,NA,NA,NA
1112110,-168.124881827023,-13.9532324801658,0.633874625350946,0.726784454945674,95.2293753827848,10.01786339705,167.562666720047,18.1114413680377,-10677.9164986294,-80.2863917767197,0.00434857298033287,0.000379395426042189,0.00284589671862857,0.000256649873471014,NA,NA,NA,NA
1112350,-1.05602797599505,0.761822572854182,0.681632782336365,0.86270556666467,2.13138726447037,1.03684952584435,2.83714250782834,1.1829938867698,-2.87103273892692,0.713157492992047,0.00133593643986727,0.00036365882295967,0.000881726128301887,0.000200549380964108,NA,NA,NA,NA
1112480,-1.16779622504022,0.672426542930014,0.759395980060569,0.942267358582307,2.42770537763223,0.74184702809331,3.31787097239624,1.09734823403438,-2.72510729089044,0.817794712221944,0.00219353766067808,0.000485127831413613,0.00152231570094877,0.000319260029873621,NA,NA,NA,NA
1112500,-1.13996653175032,0.725821783935923,0.843038638696022,0.900491618447075,2.31374305454339,0.965901649049018,2.86416721625325,1.26172674590103,-2.86131427496072,0.772164501891745,0.00167517951846051,0.000406915726214412,0.00120837201843318,0.000295418039444098,NA,NA,NA,NA
1134020,-4.67170755538671,0.425457692200723,0.595279971318483,0.906567784072442,3.51483368260638,0.494242337684452,5.11828160156777,0.545892893613373,-30.6600719547155,0.594193182920424,0.00731940980000098,0.000828666502578817,0.00589089156145143,0.000599637982285311,NA,NA,NA,NA
1134200,-9.50758160175762,0.269751078345006,0.750523100663341,0.89564482402331,5.55468849331301,1.23266685569544,11.4641400059043,1.91774822995017,-47.841666206594,0.594132845828589,0.00195495325585422,0.000178210420587328,0.00155089393988166,0.000134400019524373,NA,NA,NA,NA
1134310,-43.1907140262069,-5.168958421693,0.79559903612585,0.935391157886806,19.5700848614638,4.90909621726556,44.8997428936699,6.9903563580717,-805.794108513681,-19.2279043650407,0.0025057280563837,0.000396760128740582,0.00196094486013986,0.000247639032741585,NA,NA,NA,NA
1134900,-4.07688891563237,-0.40124246473285,0.216206291166002,0.322270227160042,4.45510603102258,1.82724037072258,4.52059821131529,1.96554851067634,-34.7354729561057,-3.18428505409865,0.00057157431716245,0.000195584111103452,0.000401250376798043,0.00013683490924502,NA,NA,NA,NA
1147010,0.312461428089478,0.755425901618608,0.362177266383414,0.776353991350885,0.790098340443911,0.904575843937573,0.827468137100857,0.955320524043499,-0.498805048503577,0.56734466856938,0.000286350543381094,0.00015384963412944,0.000232263305482015,0.000118982228767461,NA,NA,NA,NA
1159103,-4.28574136980109,0.531776398750391,0.634141870177604,0.906341437368094,3.06823208163212,1.15987162393545,6.05707646397226,1.48514286000828,-9.67844418564652,0.718100520645911,9.09111035227213e-05,1.47710060270159e-05,5.71764007385316e-05,6.07733485222884e-06,NA,NA,NA,NA
1159450,-7.39428667704412,-0.263429821411636,0.463671426819739,0.822741332903737,3.39408043748106,0.718584393443221,10.4839439206494,2.54995407599382,-12.1619931271554,0.531031201120622,0.000218172882088264,4.11824247598441e-05,0.000141286017949116,2.81131152881985e-05,NA,NA,NA,NA
1159490,-7.25264252485088,0.22867787459661,0.521569099230146,0.618152681437941,2.64028219641037,0.415213150154505,9.02708287834618,0.75317418186525,-8.91209560214454,0.322912820150681,0.000291930232112793,7.62989615131646e-05,0.000200720292008873,2.20277178448931e-05,NA,NA,NA,NA
1159651,0.0847375583411457,0.65686958590429,0.838759951988857,0.89639928411955,0.367486904581724,0.674128998205043,0.372111216439644,0.984273580990016,0.240763050318904,0.753653747956632,0.000453126283071646,0.000258109247960161,0.000259832201579067,0.000157381370317845,NA,NA,NA,NA
1159675,0.594203754968933,0.373456809007767,0.84110927965375,0.895052751225333,1.22582628666639,0.469159011022506,1.29560743373304,0.937004933128198,0.519939049794547,0.539993702636368,0.000196189904990422,0.000192048250491024,0.000114329086010701,0.000108530358780384,NA,NA,NA,NA
1159800,-6.08821537239321,-0.535019058595914,0.393354899898495,0.7363383178039,4.34680065352547,1.87121927336213,7.97714939951798,2.80513228990438,-23.4782601559969,-0.199216417912503,0.000463513700343489,0.000102593792679863,0.000322425001555855,7.55907521573859e-05,NA,NA,NA,NA
1159880,-6.01888806035236,0.420390312104098,0.755915002554156,0.689155731827346,3.19508107527538,0.798695304846264,7.08589166598042,1.495747135954,-12.3263789877363,0.452339122256891,0.00112480462565396,0.000228022064142862,0.000815724338115105,0.000117583383895311,NA,NA,NA,NA
1160235,-2.45487933018125,-2.62338590688131,0.895932309666202,0.888059840621542,3.56064492396508,2.31866859488674,3.32982216740985,4.41120831584017,-7.75518473820589,-4.28098671476396,0.000239003988089875,0.000185622248061763,9.85006472273205e-05,0.000142031554286413,NA,NA,NA,NA
1160378,-22.4224760931142,-12.4246889634038,0.45321816439374,0.524190753572781,23.9896657202987,4.31146803601214,20.6173763536339,14.9680932236245,-360.494335742158,-50.3189161198621,0.000178032639471511,6.70791606824139e-05,7.81539293981719e-05,6.22337785381811e-05,NA,NA,NA,NA
1160391,-117.980782486852,-11.9339176089572,0.397180509193092,0.410660964324103,58.0523193194649,7.30099754999744,89.402881330607,9.54805599182087,-4823.772862214,-68.8543406942487,0.00107987716460711,0.000129936935584616,0.000563266116151539,5.99359914077979e-05,NA,NA,NA,NA
1160493,-29.3816723817019,-16.9059048395822,0.692888120088587,0.694304719852547,17.6235832095631,3.03897445834923,27.966350739253,19.1092479461224,-307.830565806626,-27.6572841945638,0.000230875582715102,7.03291520702002e-05,9.47378976426522e-05,6.50027698975807e-05,NA,NA,NA,NA
1160533,-2.67054886868415,-0.407160019907078,0.475786676946765,0.44064425132364,4.49506475504657,1.58349378110735,2.20790649823663,2.19165781815309,-17.8614576576604,-3.4593849690967,9.77777561210002e-05,4.75433656685051e-05,5.2728015249396e-05,3.69450756744524e-05,NA,NA,NA,NA
1160777,0.686908707623467,0.546196471018014,0.819077916511783,0.814161200783148,0.963062740162234,1.08919729390612,1.1061885667062,1.50660108466911,0.66221146094951,0.53008224899835,0.00023155786644174,0.000273116544847036,0.000142265556366243,0.00020475066739867,NA,NA,NA,NA
1160880,0.166272743574495,0.0523640810278585,0.773063175115357,0.842276065765424,1.45519707711273,1.05607789411077,1.6752877115203,1.95260374734234,-0.11977651579806,0.148888841999208,0.000295842337931764,0.000257921645217167,0.000171862210486609,0.000219663013311004,NA,NA,NA,NA
1196100,-7.73909093886091,0.423882096573759,0.773151417641079,0.882863525054418,6.89193948864446,1.58489507244763,7.9373233194497,1.50846257146625,-49.8550730407065,0.430660125280731,0.000484501189696835,5.12641200770478e-05,0.00029199220886886,2.27540998833567e-05,NA,NA,NA,NA
1196550,-4.60731363837735,0.842736400073822,0.92211950905739,0.970272419198215,3.76853584715542,1.38193739040996,6.39183501663471,1.4456140177476,-8.02043600662368,0.922653155362966,0.000150609125503654,1.39462942031058e-05,8.75928444179105e-05,6.65081224170285e-06,NA,NA,NA,NA
1196551,-4.85598547712541,0.584812356264316,0.878141009189438,0.901512550797545,4.54723000430781,1.66749599426209,6.12062598476505,1.38428271664584,-13.9244207946086,0.645726278007515,0.000161922995908889,2.49476279017495e-05,8.95573482064042e-05,1.10701616659317e-05,NA,NA,NA,NA
1196850,-4.93556316561495,0.56606968966953,0.744769232068048,0.904094450442732,4.57506587096125,1.10456850317552,5.50869191392987,1.36536374657353,-22.3760719020022,0.722808695981041,0.000459578073236796,5.00453042187747e-05,0.000265123927759339,3.18525620832226e-05,NA,NA,NA,NA
1197500,-0.841634811961456,0.77905390238512,0.790781853180761,0.868309258195527,2.31956651326049,1.01713443838347,2.68044355248456,1.25320112585642,-1.60708689278489,0.745561989947293,0.000426338001592085,0.000133188671555826,0.000241580303266044,6.6731124141341e-05,NA,NA,NA,NA
1234080,-220.001861519416,-3.65557169663886,0.510711602587252,0.603484481680572,78.2609926898111,2.60769425707912,212.177797012865,6.63270764847343,-13105.7689469832,-6.07216716499529,0.00793662903774003,0.000184359074237648,0.00609009068740327,0.00013332464369932,NA,NA,NA,NA
1234180,-546.291552200775,-1.95532426488871,0.67138676735489,0.787991714299411,260.888529009952,2.38631638223403,459.534521316612,4.22417713780517,-162840.612792825,-4.18481117630435,0.0251310787052351,0.000141806097391458,0.0192708435117839,0.000109218774584571,NA,NA,NA,NA
1257100,0.53666799633501,0.110801088317071,0.622348057096604,0.683743070903434,1.31165138225885,1.20653430633114,1.03665228479211,1.82431830992889,-0.0296895131084534,-0.613219806383224,0.000147603945429319,0.000184753040408604,0.000105540763295071,0.000151108320046973,NA,NA,NA,NA
1257101,-0.64630121925763,-0.041958844670233,0.133628860914103,0.276133649203775,0.0143375489003663,1.74606271039919,0.00592842995062593,1.0713174054723,-2.4980722190485,-2.09731794207109,0.000149312266728818,0.00014049924712248,0.000126269536048372,6.95328151989588e-05,1.17547814033218,1.10609662115409,0.994071570049374,0.54740515359384
