"grdc_no","KGE","KGE_corrected","KGE_r","KGE_r_corrected","KGE_alpha","KGE_alpha_corrected","KGE_beta","KGE_beta_corrected","NSE","NSE_corrected","RMSE","RMSE_corrected","MAE","MAE_corrected","nRMSE","nRMSE_corrected","nMAE","nMAE_corrected"
1104150,-10.0187634137503,-7.12987370529995,0.839202647434698,0.70689052029693,7.98514015434066,3.56471885035621,8.91821376534647,7.49677379948699,-85.2501584341357,-39.120356044801,0.000408235081424432,0.000278427906081866,0.000261942281344365,0.000225787005302698,NA,NA,NA,NA
1112200,-2.62737583082996,0.359752892795795,0.818105115799609,0.892359624641697,3.60951539668309,1.52135506979122,4.3847562847703,1.9976199069779,-7.11853148137247,0.597327087386214,0.00162451953240941,0.000361794871132629,0.00089971716,0.000222855227365865,NA,NA,NA,NA
1112300,-2.22759102314793,-2.79020341828542,0.877903042301419,0.770698700941447,3.39609896155512,2.71389380510764,4.18852201339455,3.83531181629244,-5.99222032875854,-8.39464158755275,0.000615275067180952,0.000713184461154007,0.000390683919685039,0.000483155125452009,NA,NA,NA,NA
1134300,-1.32399515142066,-0.585758190762822,0.812796831430034,0.825700871978114,1.74818430535226,1.54737146782477,3.25042111363954,2.82223342506193,-1.91439505632016,-0.665966945644978,0.000545312974074148,0.000412291906948297,0.00043643885233192,0.000296716202014816,NA,NA,NA,NA
1134310,-43.1907140262069,-6.30351464103803,0.79559903612585,0.858717671851889,19.5700848614638,6.78346064645298,44.8997428936699,11.8324277597279,-805.794108513681,-22.9381581805155,0.0025057280563837,0.000431616404768608,0.00196094486013986,0.000319097637380964,NA,NA,NA,NA
1134450,-2.19257082201029,-1.82961759343357,0.799603818282161,0.822713400824014,2.20908184522449,2.1430131464857,4.26302053144554,4.10105756145241,-4.18061196895835,-3.47606931687925,0.0005139337768688,0.000477710768105153,0.000400447593103448,0.000341460300385322,NA,NA,NA,NA
1134480,-16.706221736582,-2.90882595046615,0.651408973927229,0.883126026969636,9.04269163288304,4.22731859421961,15.9249187494534,6.20373164962072,-191.784649304657,-8.16005029033936,0.00263896582277161,0.000575236545929108,0.00210041052133468,0.000481983720118853,NA,NA,NA,NA
1134850,-0.77182710522389,-0.234515555765936,-0.0674617172282928,-0.149895251428773,0.000106604925317596,0.925789336590159,4.73498268444501e-05,0.600027112899803,-1.10310745776081,-1.14035715478138,0.000218581733748384,0.000220508969183896,0.000158303635862069,0.000161779578252306,NA,NA,NA,NA
1159130,-20.6871301029217,-82.4110582070572,0.657866443372457,0.565923087148454,11.16723600002,28.3711344622082,22.0411235552537,85.4018862854633,-112.954963472887,-1104.36904138102,0.000131671541990284,0.000410089780652589,6.45579738680711e-05,0.000259642621695948,NA,NA,NA,NA
1159290,-2.66290886976357,-0.379680570950005,0.601960635457901,0.595175676705366,2.61612515574365,1.66745902626232,4.26539530158856,2.3241361161233,-6.25172365888398,-0.772168983386128,0.000176240740239866,8.71240891664325e-05,0.000117147269182089,4.83144008953542e-05,NA,NA,NA,NA
1159300,-1.63536266355825,0.045317259601245,0.653622825376022,0.628268988933234,2.22032907867411,1.44445209172244,3.30457495651588,1.75743229523359,-3.80102626682914,-0.46437944671354,0.00016059982334339,8.8696163393539e-05,0.000101237716044831,3.73159249375229e-05,NA,NA,NA,NA
1159304,-1.40043809929735,0.0931784671794572,0.536543460437677,0.778066145293994,2.0845716780983,1.102410347231,3.43931994173299,2.04316324579603,-3.08314973387315,0.362951928525343,0.000182858492504018,7.22276665856671e-05,0.000112465706389059,5.08514490434447e-05,NA,NA,NA,NA
1159335,-19.3391256831339,-8.1791814400952,0.684201103448418,0.59273744963747,11.9699626680307,7.10424176572768,22.7239133708216,12.5810780124357,-79.875421050011,-18.1059540027501,0.000296612112870549,0.000144166703852049,0.000151433080125212,6.86537641311885e-05,NA,NA,NA,NA
1159403,-1.02930708929275,0.0915272371579955,0.777027270530321,0.652434697312263,2.46668478041461,1.77982907533328,2.89402353325287,1.84619704814927,-1.62865267487943,-0.38967716916784,7.9784919311891e-05,5.80111090427754e-05,3.66738917355084e-05,2.22205109966e-05,NA,NA,NA,NA
1159450,-7.39428667704412,-1.90023308817247,0.463671426819739,0.500444160376291,3.39408043748106,2.09251551420885,10.4839439206494,4.64868369925134,-12.1619931271554,-1.90690285700478,0.000218172882088264,0.000102531001214323,0.000141286017949116,4.99284205229732e-05,NA,NA,NA,NA
1159545,-0.294761220142697,0.33068820329307,0.498780217199969,0.433395803769487,0.134846004575193,0.954576520313208,0.175314363692622,1.33658711961225,-0.0149366076020589,-0.128103430323424,0.000164362406265815,0.000173283611988566,6.09723878896023e-05,7.95080865527179e-05,NA,NA,NA,NA
1159655,-0.23808846653944,0.154123673756073,0.698383818011947,0.344326438030168,0.152279865865849,0.494632914380179,0.148585983329298,0.802146626253532,-0.181617105542832,0.0781914434409354,0.000563532655645024,0.000497738311873956,0.00031646874581618,0.000270881990782828,NA,NA,NA,NA
1159800,-6.08821537239321,-3.04851318997387,0.393354899898495,0.380645144736331,4.34680065352547,2.95425093768926,7.97714939951798,5.07373837813925,-23.4782601559969,-7.85524184839162,0.000463513700343489,0.000278786998206922,0.000322425001555855,0.000184915687200456,NA,NA,NA,NA
1159810,-2.78297551489936,0.761572407070405,0.794902547497095,0.867529819241174,3.39753239745246,0.980790052983446,4.10603182662599,1.30889758311906,-10.0370538398839,0.72889885820556,0.000977337667515034,0.000153173533138474,0.000621881054687703,9.4172503181168e-05,NA,NA,NA,NA
1160353,-16.8256767688887,-15.9979006361441,0.638404559509519,0.623899839113364,7.70392261105764,7.21978449158756,19.5333352027583,18.6910299496406,-51.3953860997125,-45.3775446335759,0.000332275306288687,0.000312611838469593,0.000164320422483016,0.000157143896289589,NA,NA,NA,NA
