"grdc_no","KGE","KGE_corrected","KGE_r","KGE_r_corrected","KGE_alpha","KGE_alpha_corrected","KGE_beta","KGE_beta_corrected","NSE","NSE_corrected","RMSE","RMSE_corrected","MAE","MAE_corrected","nRMSE","nRMSE_corrected","nMAE","nMAE_corrected"
1104150,-10.0187634137503,-2.21027694999379,0.839202647434698,0.627066705336216,7.98514015434066,1.00879080095494,8.91821376534647,4.12443408586533,-85.2501584341357,-4.73259697325179,0.000408235081424432,0.000105246115869296,0.000261942281344365,9.89838764120292e-05,NA,NA,NA,NA
1134100,-0.526669499671628,0.742599581800092,0.674056358848219,0.832944368025005,1.52864324245549,0.807012266792435,2.34300971192422,0.949912877964213,-1.61906083505911,0.692855325577391,0.00142531739828349,0.000488101663806951,0.00105651044383562,0.000299709472503422,NA,NA,NA,NA
1134250,-1.06858063870969,0.436394494152284,0.65606737122344,0.785706559986357,1.75255395321605,0.514567156094468,2.73355482560692,0.745937001275159,-3.10917489465301,0.520348250383808,0.00141218619805914,0.000482478167600979,0.00105609309845904,0.000283531361536235,NA,NA,NA,NA
1134400,-1.18753908722655,0.423435411213698,0.673594939842126,0.810580893617567,1.75854051083483,0.50773663678573,2.91811911528186,0.788416578817684,-2.98213544924924,0.53399556871482,0.00133610211679433,0.000457063626566846,0.00102699430638298,0.000252255504227882,NA,NA,NA,NA
1134730,-4.19531994825871,0.606455131739896,0.409006754609824,0.724613321974314,4.41024126833991,0.908146545850714,4.94820680835025,1.2776465945096,-31.7728670527316,0.405234493283895,0.00090598129157244,0.000122049189132932,0.000645770077416649,8.93094312764376e-05,NA,NA,NA,NA
1134900,-4.07688891563237,-0.0572393487441969,0.216206291166002,-0.00340661830898349,4.45510603102258,0.749183895006335,4.52059821131529,0.731788729535064,-34.7354729561057,-0.704240996011078,0.00057157431716245,0.000124821225764637,0.000401250376798043,9.54079249283745e-05,NA,NA,NA,NA
1159301,-1.77160842256957,0.396350070370267,0.661869562389756,0.756462575946793,2.15232241746352,0.504499423571321,3.51015139170546,1.27414277457916,-3.61149479805577,0.495314427279255,0.000172837824594479,5.71779229213741e-05,0.000110690849010486,3.10856582842477e-05,NA,NA,NA,NA
1159400,-20.1241502796191,-6.52993572532813,0.784336523952579,0.191151692647051,14.6088007076384,1.14700392132031,20.4495646009437,8.52552941892073,-171.021162165003,-5.96472603706825,0.000235838481990224,4.74543196120642e-05,9.6462434344228e-05,4.30231335762704e-05,NA,NA,NA,NA
1159403,-1.02930708929275,-0.856191511399135,0.777027270530321,0.200998258417598,2.46668478041461,0.419117210881726,2.89402353325287,2.61102393483503,-1.62865267487943,-0.319462797561329,7.9784919311891e-05,5.65265893067163e-05,3.66738917355084e-05,3.97078306678879e-05,NA,NA,NA,NA
1159405,-31.1175520527067,-11.636330696825,0.378636415756754,0.224803381456997,38.9062197639125,7.55493372361196,13.1418838998598,13.0882935606155,-1108.09152563273,-234.367152123525,9.6819284278407e-05,4.46016680025381e-05,3.32246464943312e-05,4.025715804371e-05,NA,NA,NA,NA
1159413,-60.0140097212532,-1.32598326421964,0.48249727688005,0.482964263361675,19.517960266518,0.699372818437212,60.063878684033,3.26940216799724,-669.801754414942,-0.275770316739657,0.00239180998526057,0.000104307569608807,0.0016236297797236,8.03285622127394e-05,NA,NA,NA,NA
1159500,-374.552833142781,-102.174529021792,0.146298816634403,0.148693875989348,99.4003344417004,18.6631216532267,340.818918171987,96.1390947424515,-20093.6254986717,-1200.12919019796,0.000347960949801679,8.50717584805416e-05,0.000237003003317588,6.62597874521152e-05,NA,NA,NA,NA
1159535,-3.13797944567501,0.171962430444493,0.66137970657086,0.70139850523031,2.39930578909777,0.641028310766192,4.88198624422931,1.68563804271055,-5.57775396713392,0.39576918760968,0.000350254480927603,0.000106156434051857,0.000240193241218664,7.06493708531402e-05,NA,NA,NA,NA
1159655,-0.23808846653944,0.457867332141171,0.698383818011947,0.694988538620587,0.152279865865849,0.928899251260564,0.148585983329298,1.41860176060604,-0.181617105542832,0.337933077894543,0.000563532655645024,0.000421824352131852,0.00031646874581618,0.000288628278929324,NA,NA,NA,NA
1159800,-6.08821537239321,-0.940460174482319,0.393354899898495,0.692364135427172,4.34680065352547,1.85325461943728,7.97714939951798,3.0896011193492,-23.4782601559969,-1.06233949906222,0.000463513700343489,0.000134540297021206,0.000322425001555855,9.20986904787395e-05,NA,NA,NA,NA
1160373,-15.9524722809267,0.419876473208334,0.804995154705281,0.694662301949862,7.20507878286021,0.835089895013609,19.8687634055228,1.56903486702914,-39.9389021453344,0.476884041136742,0.000201981787188374,2.28319549733246e-05,9.90384470190719e-05,8.10834004938874e-06,NA,NA,NA,NA
1160378,-22.4224760931142,-13.7329410474758,0.45321816439374,0.252054728291101,23.9896657202987,2.34920696001313,20.6173763536339,15.9846284902604,-360.494335742158,-57.4841740868143,0.000178032639471511,7.16090748426093e-05,7.81539293981719e-05,6.89918462707071e-05,NA,NA,NA,NA
1196100,-7.73909093886091,-2.86947822095825,0.773151417641079,0.603137700731151,6.89193948864446,1.20814747934852,7.9373233194497,4.85930849277555,-49.8550730407065,-5.71591907975023,0.000484501189696835,0.00017606800118938,0.00029199220886886,0.000165019694700894,NA,NA,NA,NA
1196550,-4.60731363837735,0.810358186706212,0.92211950905739,0.93771141107832,3.76853584715542,0.907779416095629,6.39183501663471,1.17990483448588,-8.02043600662368,0.876026105306094,0.000150609125503654,1.76564197314216e-05,8.75928444179105e-05,9.40168589244793e-06,NA,NA,NA,NA
1196800,-5.13851885439085,-2.48102267320454,0.653785856182697,0.470596414855081,5.6661085091466,1.0832297886913,6.88260943894944,4.59526685249815,-24.2127788270513,-4.10009618457586,0.000380549766808809,0.000171155274145525,0.000226202392783176,0.000159454057606231,NA,NA,NA,NA
1196850,-4.93556316561495,-1.61676893854781,0.744769232068048,0.598473472759764,4.57506587096125,0.798169934127327,5.50869191392987,3.5999853761577,-22.3760719020022,-1.97235667002828,0.000459578073236796,0.000163879259793131,0.000265123927759339,0.000151914660742781,NA,NA,NA,NA
1234150,-0.653365781065147,0.47688830788711,0.134448330883043,0.606666458426486,0.00647020600809535,1.22626578292325,0.00133225618506312,1.26026594663263,-1.72031999331626,-0.132817236581525,0.00012667532278834,8.17451409753384e-05,0.000100786150912892,5.04003658002809e-05,1.25519783879234,0.809994575308588,0.998667743814937,0.499406110316846
1234250,-6.28945918392639,-9.32740342351492,0.517600765771409,0.36104071154125,6.1910076202739,5.48507855808154,5.00723930847934,9.6723723598264,-77.5512228718237,-189.854659073598,0.000393301918790887,0.00061305716578618,0.000286632663286154,0.000573071497548412,NA,NA,NA,NA
1258100,-44.1561711602654,-115.603286925343,0.231842782746557,0.471421671732327,35.2158875283723,10.5576805787117,28.2753527427807,117.21861525424,-1382.2607581557,-1031.46070463087,0.000374338180110582,0.000323406587668124,7.31442260984234e-05,0.0003066336803105,NA,NA,NA,NA
1258200,-0.988610547245073,-69.3703633680896,0.0932895390403506,0.280520411634385,2.46502406643537,5.19620227699461,1.88269793196467,71.9315940733968,-5.91973049094257,-201.030661135123,2.8828471262326e-05,0.000155770661957599,5.18640876459733e-06,0.000145735903716077,NA,NA,NA,NA
1258201,-119.975297401575,-83.7451047345193,0.394146737117508,0.269591151915534,37.1905762409752,8.51671219143474,121.956623703228,87.5748780022306,-1545.67686553368,-146.28273986862,0.000158941774869935,4.90471967736787e-05,4.95363660110362e-05,3.62832640931683e-05,NA,NA,NA,NA
1259150,0.0186022979033661,0.479196532532339,0.716662609134933,0.73101115410093,0.36490440036565,0.744561852253259,0.32669308746591,1.33644527473843,0.0725388390040828,0.464097094230687,0.000466559028010694,0.00035465148897995,0.000276569257440778,0.00026012133508608,NA,NA,NA,NA
1259350,-338.63016534438,-20.5711719638837,0.655210192323177,0.493264874966043,157.469939453838,8.31161503487452,321.964921868417,22.3988523021675,-26155.2668056768,-71.886567869941,0.000473204473246245,2.49795558565625e-05,0.000181156341433163,1.21538141533032e-05,NA,NA,NA,NA
1269600,-185.572508212584,-2.37256651771248,0.674211745827649,0.832847133419597,50.8801322980468,1.39725302560727,185.948885183342,4.04518428979839,-17236.694411941,-4.66270691859456,0.0158069391826401,0.000286497103790161,0.0142000159600998,0.000266237338397176,NA,NA,NA,NA
1286700,-5.37516055045267,-0.778691026313381,0.7342984112541,0.414084813038643,3.92262481078932,1.21480678268116,4.38849941736265,2.59805516499538,-43.6937991428493,-3.55893758528508,0.00190367775787722,0.000607997260612314,0.00135487581491562,0.000522592793808222,NA,NA,NA,NA
1289450,-1.86584329282908,0.398821823037453,0.70828607058724,0.534123500742133,3.32539060979322,0.701733447314122,2.96703155835655,1.05832852643588,-8.83932532664809,0.273526479098738,0.000922876470909487,0.000250767244704199,0.000628310871707607,0.000168267598298974,NA,NA,NA,NA
1308600,-6.11912388930725,-3.31326291528844,0.834845807371211,0.731439097159936,6.38999781053804,1.46546911581553,7.4673048099196,5.39584337691709,-36.4182837453165,-8.75532284879605,0.000327828572367579,0.000167388529396482,0.000198370289083613,0.000157892781014595,NA,NA,NA,NA
1323580,0.0268641747573539,0.775372411655822,0.707496259266108,0.948551795699457,1.22666849749488,0.678008019000137,1.77457846481662,0.947127684155989,-0.821641479773524,0.871224853180955,0.00273769255206254,0.0007278958576695,0.00219496529790608,0.000419693020670633,NA,NA,NA,NA
1324580,0.637377028522415,0.583606316191872,0.86624077092128,0.7957897684778,0.837125805313971,0.572509518685456,1.38739374290653,0.980806685402793,0.662593331411259,0.600142374946848,0.00120479989194543,0.00131156790331281,0.00105190086150213,0.000890054825625984,NA,NA,NA,NA
1335014,-1.82982220563487,0.298575766107685,0.838699640921755,0.909054135573422,1.54656776094093,0.365356851402963,2.93777599505303,0.420214566941088,-4.22065459075984,0.512023289124357,0.00203144075187318,0.000621070967045968,0.001802415762019,0.000333089160589828,NA,NA,NA,NA
1338201,0.631388999659825,0.533311769204682,0.775558479908485,0.71275907144792,0.932001827494706,0.576735318828782,1.20726632195935,0.828593853401095,0.406617902871975,0.485237165368402,0.000965541726522912,0.00089930585130888,0.000805396216216215,0.000695900228984753,NA,NA,NA,NA
1348152,0.488255410907795,0.485976537963211,0.697632085616096,0.665180013065337,0.561666322271512,0.827498319732873,1.00393322954506,1.3290840179155,0.474421726159481,0.123819506355182,0.000485221052655614,0.000626495165056332,0.00035416648011782,0.000519340308356971,NA,NA,NA,NA
1357100,-0.682232727173849,-0.439003340905556,0.520478265256073,0.504031187187829,2.40363265920919,1.92097149900682,1.1113428257649,2.05001984732938,-4.12946693480721,-5.26252623785455,6.32048415348478e-05,6.98375521558727e-05,3.7166220016567e-05,5.37316129447442e-05,NA,NA,NA,NA
1389330,0.493091792836832,0.41075153940547,0.83799332757537,0.856202568281033,0.394630341465263,0.456929335601535,0.787142423769654,0.663022956993045,0.588440430597359,0.504828160634632,0.00129874846652963,0.00142457941581108,0.000883259659811006,0.00091475282411758,NA,NA,NA,NA
