"datetime","obs","pcr","precipitation","temperature","referencePotET","desalinationAbstraction","surfaceWaterInf","snowCoverSWE","directRunoff","snowFreeWater","industryWaterWithdrawal","interflowTotal","totalGroundwaterAbstraction","domesticWaterWithdrawal","surfaceWaterAbstraction","storUppTotal","totalEvaporation","livestockWaterWithdrawal","fossilGroundwaterAbstraction","storGroundwater","gwRecharge","baseflow","irrigationWaterWithdrawal","surfaceWaterStorage","storLowTotal","nonIrrWaterConsumption","airEntry1","airEntry2","aqThick","area_pcr","aridityIdx","bankArea","bankDepth","bankWidth","demAverage","forestFraction","groundwaterDepth","KSat1","KSat2","kSatAquifer","percolationImp","poreSize1","poreSize2","recessionCoeff","resWC1","resWC2","satWC1","satWC2","slopeLength","specificYield","storage2","storDepth1","tanSlope"
1979-01-01,0.000265279317697228,2.65463539445629e-05,-0.590960997168404,-1.70427732322314,-1.06782008169644,0,0,1.16975019747952,-0.779942752239567,-0.301625337769224,0,-0.58114892047217,-0.292439669971474,-1.02977717783375,0.245549311301882,0.0395498720794916,-1.01244037003836,0.724282242502895,0,-0.886581781234831,-0.856325599854322,-0.857007827024996,0,-1.00084166274414,-2.06621589233263,0.245549311023652,0.147785372428585,0.91633303536018,-0.356138774738329,-0.168210962763929,-0.592532670646627,-0.124707047375856,0.183246659391593,0.28604438913891,0.213043670196737,0.998309435257004,-0.0235141392640287,-0.463849545146276,-0.684472464400881,0.18176234956726,1.5561408993862,1.02894950134064,0.90363666099388,0.621761284110273,0.615076144501402,0.0911674420683233,0.653912912354176,-0.276026524065717,-0.347000115367706,-0.776463200987529,-0.960000250175072,-0.918539456011915,0.520906387114662
1979-02-01,0.000309492537313433,2.36172281449893e-05,-0.625026615025537,-1.25243301586063,-0.981930679339135,0,0,1.60559704552472,-0.779942752239567,-0.301625337769224,0,-0.598467932760177,-0.292439669971474,-0.446002808683151,0.700460046355218,-0.114880617387587,-0.937151326640169,1.02541190436803,0,-0.924249137211773,-0.895403322240789,-0.897363220163612,0,-1.02497074617277,-2.09364370411773,0.700460046098702,0.147785372428585,0.91633303536018,-0.356138774738329,-0.168210962763929,-0.592532670646627,-0.124707047375856,0.183246659391593,0.28604438913891,0.213043670196737,0.998309435257004,-0.0235141392640287,-0.463849545146276,-0.684472464400881,0.18176234956726,1.5561408993862,1.02894950134064,0.90363666099388,0.621761284110273,0.615076144501402,0.0911674420683233,0.653912912354176,-0.276026524065717,-0.347000115367706,-0.776463200987529,-0.960000250175072,-0.918539456011915,0.520906387114662
1979-03-01,0.000243172707889126,1.92511727078891e-05,-0.701946316154124,-0.567170025291813,-0.666467979539404,0,0,1.81121864607418,-0.779942752239567,-0.301625337769224,0,-0.62761532195631,-0.292439669971474,-0.68833869634943,0.645144801372387,-0.561422016548399,-0.666736679899327,1.06036739243611,0,-0.960831231484575,-0.933412119939407,-0.936314498852978,0,-1.06318259201351,-2.12349421858022,0.645144801113231,0.147785372428585,0.91633303536018,-0.356138774738329,-0.168210962763929,-0.592532670646627,-0.124707047375856,0.183246659391593,0.28604438913891,0.213043670196737,0.998309435257004,-0.0235141392640287,-0.463849545146276,-0.684472464400881,0.18176234956726,1.5561408993862,1.02894950134064,0.90363666099388,0.621761284110273,0.615076144501402,0.0911674420683233,0.653912912354176,-0.276026524065717,-0.347000115367706,-0.776463200987529,-0.960000250175072,-0.918539456011915,0.520906387114662
1979-04-01,0.000239488272921109,0.000111804179104478,-0.678584259237116,-0.0418667463546469,-0.0200222919642608,0,0,2.008473881169,-0.302254629379973,3.08861294882693,0,-0.656140602767544,-0.292439669971474,-0.248065612967333,1.08953355125099,-1.23628254152374,-0.142833823456265,1.40883067780421,0,-0.997406278603454,-0.970708284791443,-0.974976082926902,0,-0.835385069491853,-2.15754539480463,1.08953355101305,0.147785372428585,0.91633303536018,-0.356138774738329,-0.168210962763929,-0.592532670646627,-0.124707047375856,0.183246659391593,0.28604438913891,0.213043670196737,0.998309435257004,-0.0235141392640287,-0.463849545146276,-0.684472464400881,0.18176234956726,1.5561408993862,1.02894950134064,0.90363666099388,0.621761284110273,0.615076144501402,0.0911674420683233,0.653912912354176,-0.276026524065717,-0.347000115367706,-0.776463200987529,-0.960000250175072,-0.918539456011915,0.520906387114662
1979-05-01,0.0035002132196162,0.00115685731343284,-0.291436678404118,0.714765385860801,0.999769046301527,0,0,-0.531002235225101,1.18545616048421,0.982478036275828,0,1.24778735598702,6.84212143764208,-0.226905298261588,1.18534241894267,1.73753794062359,1.17139644271216,1.51476746082536,0,-0.824634956778032,-0.680211875061304,-0.789625094651327,0,1.54576519908882,-1.95228907701085,1.1853424187093,0.147785372428585,0.91633303536018,-0.356138774738329,-0.168210962763929,-0.592532670646627,-0.124707047375856,0.183246659391593,0.28604438913891,0.213043670196737,0.998309435257004,-0.0235141392640287,-0.463849545146276,-0.684472464400881,0.18176234956726,1.5561408993862,1.02894950134064,0.90363666099388,0.621761284110273,0.615076144501402,0.0911674420683233,0.653912912354176,-0.276026524065717,-0.347000115367706,-0.776463200987529,-0.960000250175072,-0.918539456011915,0.520906387114662
1979-06-01,0.00155298933901919,0.000281288187633262,0.00405708036612596,1.26394750610099,2.04239805695231,0,0,-0.839889935135355,-0.15737407205912,-0.301625337769224,0,-0.576431535087341,-0.292439669971474,0.117636366000213,1.5176758356125,-0.445394708653487,1.74566471798942,1.76897886081686,0,-0.780200923604235,-0.755480431635904,-0.739853763356473,0,-0.131749741431367,-1.90135335033517,1.51767583539499,0.147785372428585,0.91633303536018,-0.356138774738329,-0.168210962763929,-0.592532670646627,-0.124707047375856,0.183246659391593,0.28604438913891,0.213043670196737,0.998309435257004,-0.0235141392640287,-0.463849545146276,-0.684472464400881,0.18176234956726,1.5561408993862,1.02894950134064,0.90363666099388,0.621761284110273,0.615076144501402,0.0911674420683233,0.653912912354176,-0.276026524065717,-0.347000115367706,-0.776463200987529,-0.960000250175072,-0.918539456011915,0.520906387114662
1979-07-01,0.000560034115138593,0.000258831556503198,0.147171799714042,1.29852257836106,1.66808707661197,0,0,-0.839889935135355,-0.109030532717645,-0.301625337769224,0,-0.64450151932353,-0.292439669971474,0.00752462318289034,1.45982246377931,-1.54798155172467,0.547451481539841,1.74566597374522,0,-0.85355345302162,-0.826392463767505,-0.817838282870121,0,-0.224809964892122,-1.94744514591734,1.45982246355904,0.147785372428585,0.91633303536018,-0.356138774738329,-0.168210962763929,-0.592532670646627,-0.124707047375856,0.183246659391593,0.28604438913891,0.213043670196737,0.998309435257004,-0.0235141392640287,-0.463849545146276,-0.684472464400881,0.18176234956726,1.5561408993862,1.02894950134064,0.90363666099388,0.621761284110273,0.615076144501402,0.0911674420683233,0.653912912354176,-0.276026524065717,-0.347000115367706,-0.776463200987529,-0.960000250175072,-0.918539456011915,0.520906387114662
1979-08-01,0.000670567164179105,0.000479658166311301,0.838201125785062,1.0325744188135,0.840960027559359,0,0,-0.839889935135355,0.452913018866567,-0.301625337769224,0,-0.586644710033894,-0.292439669971474,-0.0495619518872296,1.39307166772979,-0.704406541501682,0.778744957939909,1.68954507206128,0,-0.905643514217352,-0.870418154070196,-0.873037879294444,0,0.405834173620373,-1.98833722202093,1.39307166750633,0.147785372428585,0.91633303536018,-0.356138774738329,-0.168210962763929,-0.592532670646627,-0.124707047375856,0.183246659391593,0.28604438913891,0.213043670196737,0.998309435257004,-0.0235141392640287,-0.463849545146276,-0.684472464400881,0.18176234956726,1.5561408993862,1.02894950134064,0.90363666099388,0.621761284110273,0.615076144501402,0.0911674420683233,0.653912912354176,-0.276026524065717,-0.347000115367706,-0.776463200987529,-0.960000250175072,-0.918539456011915,0.520906387114662
1979-09-01,0.000880579957356077,0.000236080170575693,-0.375686048072531,0.632589557952599,0.0175425904498854,0,0,-0.839889935135355,-0.33987617129771,-0.301625337769224,0,-0.555552353503752,-0.292439669971474,-0.0354516658503172,1.33848097008694,-0.233064600566592,-0.0209348442804286,1.61825428527083,0,-0.927673462966727,-0.887711508918031,-0.896087202823876,0,-0.274181782981399,-2.01576503380603,1.33848096986088,0.147785372428585,0.91633303536018,-0.356138774738329,-0.168210962763929,-0.592532670646627,-0.124707047375856,0.183246659391593,0.28604438913891,0.213043670196737,0.998309435257004,-0.0235141392640287,-0.463849545146276,-0.684472464400881,0.18176234956726,1.5561408993862,1.02894950134064,0.90363666099388,0.621761284110273,0.615076144501402,0.0911674420683233,0.653912912354176,-0.276026524065717,-0.347000115367706,-0.776463200987529,-0.960000250175072,-0.918539456011915,0.520906387114662
1979-10-01,0.000578456289978678,0.000126836673773987,-0.177156344564239,0.107437692937005,-0.586146753828204,0,0,-0.663077650863595,-0.512113375058385,-0.291602713254466,0,-0.607227792051848,-0.292439669971474,-0.444090041924008,0.931189643168614,-0.653612200988651,-0.590923152426674,1.30101848703965,0,-0.95475262930366,-0.919851250298859,-0.925010729545274,0,-0.672889693720091,-2.04530103919884,0.931189642923112,0.147785372428585,0.91633303536018,-0.356138774738329,-0.168210962763929,-0.592532670646627,-0.124707047375856,0.183246659391593,0.28604438913891,0.213043670196737,0.998309435257004,-0.0235141392640287,-0.463849545146276,-0.684472464400881,0.18176234956726,1.5561408993862,1.02894950134064,0.90363666099388,0.621761284110273,0.615076144501402,0.0911674420683233,0.653912912354176,-0.276026524065717,-0.347000115367706,-0.776463200987529,-0.960000250175072,-0.918539456011915,0.520906387114662
