"datetime","obs","pcr","precipitation","temperature","referencePotET","desalinationAbstraction","surfaceWaterInf","snowCoverSWE","directRunoff","snowFreeWater","industryWaterWithdrawal","interflowTotal","totalGroundwaterAbstraction","domesticWaterWithdrawal","surfaceWaterAbstraction","storUppTotal","totalEvaporation","livestockWaterWithdrawal","fossilGroundwaterAbstraction","storGroundwater","gwRecharge","baseflow","irrigationWaterWithdrawal","surfaceWaterStorage","storLowTotal","nonIrrWaterConsumption","airEntry1","airEntry2","aqThick","area_pcr","aridityIdx","bankArea","bankDepth","bankWidth","demAverage","forestFraction","groundwaterDepth","KSat1","KSat2","kSatAquifer","percolationImp","poreSize1","poreSize2","recessionCoeff","resWC1","resWC2","satWC1","satWC2","slopeLength","specificYield","storage2","storDepth1","tanSlope"
1979-01-01,1.88008815868563e-05,2.98136645962733e-08,-0.572491502163547,-1.65916660920294,-1.34506711501063,0,-0.0829173717068202,-0.0450834817333716,-0.425573090237827,0,-0.979564503124718,-0.488177845346021,-0.188866949357129,-1.49512629050442,-0.502161618588999,-0.560677838791991,-0.867287132264747,-1.39867609839593,-0.087167451193545,-1.09361624477575,-0.261351654920275,-1.07547741348196,-0.0683567778656594,-1.25661373249775,-1.41545096043054,-1.42414703610779,2.88398199061532,4.26855391469146,-0.378669771782127,-0.167131235438325,-1.01098703943607,-0.429182048691915,-0.908705216096957,-0.573154625590625,1.59204146313549,0.8359707161771,1.42330873081522,-0.0410152644323542,-0.353639591121001,0.179219575849074,-0.58670055078618,-1.23449352709878,-1.3052728640853,-0.341551415717514,-0.570874738367551,-0.660137975570378,-0.0071436608248249,-0.226490259132181,-0.132187135587088,0.452269830315169,0.471558637408095,0.528435741962193,1.26160198685433
1979-02-01,1.56952972493346e-05,1.49068322981366e-08,-0.569370475296082,-1.27493345603379,-0.69424166911858,0,-0.0829173717068202,-0.0450834817333716,-0.425573090237827,0,-0.892082463055255,-0.487790103706048,-0.0626108018481354,-1.3388049404573,-0.550937831179156,-0.292611624970859,-0.592607503806586,-1.16125943599757,0.0264690260200062,-1.09434516848892,-0.261369851333525,-1.07619070781991,-0.0101078987798711,-1.26247540056725,-1.51270049132966,-1.27445323800835,2.88398199061532,4.26855391469146,-0.378669771782127,-0.167131235438325,-1.01098703943607,-0.429182048691915,-0.908705216096957,-0.573154625590625,1.59204146313549,0.8359707161771,1.42330873081522,-0.0410152644323542,-0.353639591121001,0.179219575849074,-0.58670055078618,-1.23449352709878,-1.3052728640853,-0.341551415717514,-0.570874738367551,-0.660137975570378,-0.0071436608248249,-0.226490259132181,-0.132187135587088,0.452269830315169,0.471558637408095,0.528435741962193,1.26160198685433
1979-03-01,5.67806050891605e-06,0,-0.812379275278158,-0.713584688196143,0.443571702005236,0,-0.0829173717068202,-0.0450834817333716,-0.425573090237827,0,-1.16919966486664,-0.488857380396345,-0.289824822048255,-1.49039226168102,-0.782588034301431,-0.673798322053194,-0.922819395375868,-1.1826560406273,-0.198286291259866,-1.09504114879994,-0.261379040092048,-1.07687176675135,-0.681618621419847,-1.26570836841463,-1.64357551062137,-1.44945390253216,2.88398199061532,4.26855391469146,-0.378669771782127,-0.167131235438325,-1.01098703943607,-0.429182048691915,-0.908705216096957,-0.573154625590625,1.59204146313549,0.8359707161771,1.42330873081522,-0.0410152644323542,-0.353639591121001,0.179219575849074,-0.58670055078618,-1.23449352709878,-1.3052728640853,-0.341551415717514,-0.570874738367551,-0.660137975570378,-0.0071436608248249,-0.226490259132181,-0.132187135587088,0.452269830315169,0.471558637408095,0.528435741962193,1.26160198685433
1979-04-01,3.22236024844721e-06,0,-0.820541189698405,0.128597312572915,1.41432533869315,0,-0.0829173717068202,-0.0450834817333716,-0.425573090237827,0,-1.24861984753056,-0.489032171818808,-0.307026625482441,-1.43037892387267,-0.84973394489199,-0.971947756091003,-0.907253264857754,-0.945803604157196,-0.225579588889189,-1.09571901079049,-0.261382242926424,-1.07753509395162,-0.810152933354716,-1.26906097450324,-1.83207922927528,-1.40856845680525,2.88398199061532,4.26855391469146,-0.378669771782127,-0.167131235438325,-1.01098703943607,-0.429182048691915,-0.908705216096957,-0.573154625590625,1.59204146313549,0.8359707161771,1.42330873081522,-0.0410152644323542,-0.353639591121001,0.179219575849074,-0.58670055078618,-1.23449352709878,-1.3052728640853,-0.341551415717514,-0.570874738367551,-0.660137975570378,-0.0071436608248249,-0.226490259132181,-0.132187135587088,0.452269830315169,0.471558637408095,0.528435741962193,1.26160198685433
1979-05-01,2.00569024243638e-06,0,-0.794035181989611,0.734427350331398,1.69200355303537,0,-0.0829173717068202,-0.0450834817333716,-0.425573090237827,0,-1.35372554054257,-0.489053337205711,-0.358004324713983,-1.44406815722033,-0.849973487719001,-1.23829735043667,-0.819884111832451,-0.838374705326172,-0.29016079674225,-1.09636491858961,-0.261382382593935,-1.07816715422758,-0.842560031070116,-1.26906431752636,-2.07191980296446,-1.43587025792536,2.88398199061532,4.26855391469146,-0.378669771782127,-0.167131235438325,-1.01098703943607,-0.429182048691915,-0.908705216096957,-0.573154625590625,1.59204146313549,0.8359707161771,1.42330873081522,-0.0410152644323542,-0.353639591121001,0.179219575849074,-0.58670055078618,-1.23449352709878,-1.3052728640853,-0.341551415717514,-0.570874738367551,-0.660137975570378,-0.0071436608248249,-0.226490259132181,-0.132187135587088,0.452269830315169,0.471558637408095,0.528435741962193,1.26160198685433
1979-06-01,5.72124223602485e-06,0,-0.0960973850243621,1.08893312986876,1.03628751259699,0,-0.0829173717068202,-0.0450834817333716,-0.425573090237827,0,-1.28316262896731,-0.489054118994207,-0.262447474402683,-1.34292758124788,-0.84978530347596,-1.14906949596113,-0.237427340268561,-0.701655894407502,-0.192714726014549,-1.09697656541572,-0.261382272755827,-1.07876568636962,-0.40711899608808,-1.26882110222891,-2.33217962566486,-1.33692275307633,2.88398199061532,4.26855391469146,-0.378669771782127,-0.167131235438325,-1.01098703943607,-0.429182048691915,-0.908705216096957,-0.573154625590625,1.59204146313549,0.8359707161771,1.42330873081522,-0.0410152644323542,-0.353639591121001,0.179219575849074,-0.58670055078618,-1.23449352709878,-1.3052728640853,-0.341551415717514,-0.570874738367551,-0.660137975570378,-0.0071436608248249,-0.226490259132181,-0.132187135587088,0.452269830315169,0.471558637408095,0.528435741962193,1.26160198685433
1979-07-01,NA,1.31180124223602e-05,1.53794841433207,1.05949922055233,0.563091510275862,0,-0.0829173717068202,-0.0450834817333716,-0.425573090237827,0,-1.31148038368334,-0.148962916785536,-0.334720359756551,-1.42106973279659,-0.82228576314744,0.223559147838629,0.742571987710155,-0.838374705326172,-0.248343842840304,-1.09754281593627,-0.261382264574897,-1.07931979626175,-0.853992211935663,-1.04584759361942,-2.43817011005205,-1.40941395514875,2.88398199061532,4.26855391469146,-0.378669771782127,-0.167131235438325,-1.01098703943607,-0.429182048691915,-0.908705216096957,-0.573154625590625,1.59204146313549,0.8359707161771,1.42330873081522,-0.0410152644323542,-0.353639591121001,0.179219575849074,-0.58670055078618,-1.23449352709878,-1.3052728640853,-0.341551415717514,-0.570874738367551,-0.660137975570378,-0.0071436608248249,-0.226490259132181,-0.132187135587088,0.452269830315169,0.471558637408095,0.528435741962193,1.26160198685433
1979-08-01,NA,0.000108983850931677,1.31263344250388,0.734448628710758,0.112305736990166,0,-0.0829173717068202,-0.0450834817333716,-0.425573090237827,0,0.277835439624422,0.985214682355867,-1.52425017182174,-0.464436845266641,0.109403015484546,2.63141196571494,1.88618841510977,0.916491581690141,-1.44538123623428,-1.09807043698602,-0.26133992400327,-1.07983610459227,-1.09316518911734,0.202815977892758,-1.60279153030582,-0.269732040194954,2.88398199061532,4.26855391469146,-0.378669771782127,-0.167131235438325,-1.01098703943607,-0.429182048691915,-0.908705216096957,-0.573154625590625,1.59204146313549,0.8359707161771,1.42330873081522,-0.0410152644323542,-0.353639591121001,0.179219575849074,-0.58670055078618,-1.23449352709878,-1.3052728640853,-0.341551415717514,-0.570874738367551,-0.660137975570378,-0.0071436608248249,-0.226490259132181,-0.132187135587088,0.452269830315169,0.471558637408095,0.528435741962193,1.26160198685433
1979-09-01,3.61878260869565e-05,1.50857142857143e-05,-0.173024687293604,0.483406309016165,0.118963416778123,0,-0.0829173717068202,-0.0450834817333716,-0.425573090237827,0,-0.244735759038153,-0.285602293575747,-0.979234587057422,-0.788537482192142,-0.408214505388516,1.16322366966697,0.311924022263028,0.222480012770392,-0.894149051238467,-1.09852765060036,-0.261262584217265,-1.08028351523,0.562719389679709,-0.834547576676255,-1.23607478959967,-0.65679741366879,2.88398199061532,4.26855391469146,-0.378669771782127,-0.167131235438325,-1.01098703943607,-0.429182048691915,-0.908705216096957,-0.573154625590625,1.59204146313549,0.8359707161771,1.42330873081522,-0.0410152644323542,-0.353639591121001,0.179219575849074,-0.58670055078618,-1.23449352709878,-1.3052728640853,-0.341551415717514,-0.570874738367551,-0.660137975570378,-0.0071436608248249,-0.226490259132181,-0.132187135587088,0.452269830315169,0.471558637408095,0.528435741962193,1.26160198685433
1979-10-01,6.28827890202364e-06,6.85714285714286e-07,-0.829717299921316,0.217371893396901,0.00667045680447945,0,-0.0829173717068202,-0.0450834817333716,-0.425573090237827,0,-1.15694476638054,-0.481683766479292,-0.265341724256784,-1.41558122946574,-0.43699956248989,-0.141297543423528,-0.620968607776468,-0.998331922533551,-0.173587267806202,-1.09896380235553,-0.261317359151058,-1.08071031584671,1.35517851980252,-1.19798673300318,-1.32810971944681,-1.38081032288915,2.88398199061532,4.26855391469146,-0.378669771782127,-0.167131235438325,-1.01098703943607,-0.429182048691915,-0.908705216096957,-0.573154625590625,1.59204146313549,0.8359707161771,1.42330873081522,-0.0410152644323542,-0.353639591121001,0.179219575849074,-0.58670055078618,-1.23449352709878,-1.3052728640853,-0.341551415717514,-0.570874738367551,-0.660137975570378,-0.0071436608248249,-0.226490259132181,-0.132187135587088,0.452269830315169,0.471558637408095,0.528435741962193,1.26160198685433
